Title,Operation,Value,Date,Path,Name,Module,Session,Mark,IdList,entity,Bonder,Milliseconds
Feed One Die,Dialog Item,,2022-07-22 12:12:15.590,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,2,590
Feed One Die,Dialog Item,,2022-07-19 18:32:30.860,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,860
Feed One Die,Dialog Item,,2022-07-20 14:35:04.340,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,340
Feed One Die,Dialog Item,,2022-07-21 18:41:40.623,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,623
Feed One Die,Dialog Item,,2022-07-19 09:50:44.827,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,4,827
Feed One Die,Dialog Item,,2022-07-19 18:22:05.483,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,4,483
Feed One Die,Dialog Item,,2022-07-22 08:31:04.780,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,780
Feed One Die,Dialog Item,,2022-07-22 08:31:07.437,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,437
Feed One Die,Dialog Item,,2022-07-22 08:31:09.520,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,520
Feed One Die,Dialog Item,,2022-07-22 09:10:33.937,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,937
Feed One Die,Dialog Item,,2022-07-22 11:39:01.310,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,310
Feed One Die,Dialog Item,,2022-07-22 11:41:05.090,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,90
Feed One Die,Dialog Item,,2022-07-22 13:46:29.780,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,4,780
Feed One Die,Dialog Item,,2022-07-15 01:13:10.533,,chenxi,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,1,533
Feed One Die,Dialog Item,,2022-07-15 01:54:11.763,,chenxi,,ADL_RPL_S81_14UP_370UM,80592,,TCB703,1,763
Feed One Die,Dialog Item,,2022-07-14 21:14:59.763,,wangjiazhi,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,2,763
Feed One Die,Dialog Item,,2022-07-14 20:38:54.857,,jianghongyong,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,857
Feed One Die,Dialog Item,,2022-07-14 20:27:14.653,,luobin,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,4,653
Feed One Die,Dialog Item,,2022-07-16 15:47:40.420,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,2,420
Feed One Die,Dialog Item,,2022-07-16 18:29:43.297,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,297
Feed One Die,Dialog Item,,2022-07-17 07:42:08.090,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,90
Feed One Die,Dialog Item,,2022-07-17 14:06:21.060,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,3,60
Feed One Die,Dialog Item,,2022-07-22 03:11:24.167,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,1,167
Feed One Die,Dialog Item,,2022-07-22 05:03:53.717,,L1 MT,,ADL_RPL_S81_14UP_370UM,80187,,TCB703,4,717
Feed One Die,Dialog Item,,2022-07-14 10:54:34.960,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,1,960
Feed One Die,Dialog Item,,2022-07-14 10:54:46.577,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,1,577
Feed One Die,Dialog Item,,2022-07-15 21:34:35.153,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,1,153
Feed One Die,Dialog Item,,2022-07-16 02:16:15.937,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,1,937
Feed One Die,Dialog Item,,2022-07-16 02:44:18.780,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,1,780
Feed One Die,Dialog Item,,2022-07-16 20:20:32.997,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,1,997
Feed One Die,Dialog Item,,2022-07-16 21:11:08.420,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,1,420
Feed One Die,Dialog Item,,2022-07-14 06:41:13.653,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,653
Feed One Die,Dialog Item,,2022-07-19 07:50:11.420,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,420
Feed One Die,Dialog Item,,2022-07-19 08:44:14.340,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,340
Feed One Die,Dialog Item,,2022-07-19 09:02:13.827,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,827
Feed One Die,Dialog Item,,2022-07-19 13:51:20.640,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,640
Feed One Die,Dialog Item,,2022-07-19 13:51:25.687,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,687
Feed One Die,Dialog Item,,2022-07-15 21:32:39.140,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,2,140
Feed One Die,Dialog Item,,2022-07-16 02:52:14.967,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,2,967
Feed One Die,Dialog Item,,2022-07-16 05:44:55.403,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,2,403
Feed One Die,Dialog Item,,2022-07-14 23:41:39.123,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,123
Feed One Die,Dialog Item,,2022-07-19 07:53:49.280,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,280
Feed One Die,Dialog Item,,2022-07-19 09:00:34.910,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,910
Feed One Die,Dialog Item,,2022-07-19 10:11:17.483,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,483
Feed One Die,Dialog Item,,2022-07-19 13:44:24.560,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,560
Feed One Die,Dialog Item,,2022-07-19 13:44:47.043,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,43
Feed One Die,Dialog Item,,2022-07-19 13:44:48.873,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,873
Feed One Die,Dialog Item,,2022-07-15 21:42:58.653,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,653
Feed One Die,Dialog Item,,2022-07-16 00:52:36.780,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,780
Feed One Die,Dialog Item,,2022-07-16 22:13:21.640,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,640
Feed One Die,Dialog Item,,2022-07-16 22:13:24.077,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,77
Feed One Die,Dialog Item,,2022-07-16 23:05:14.873,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,873
Feed One Die,Dialog Item,,2022-07-19 09:35:57.890,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,890
Feed One Die,Dialog Item,,2022-07-19 09:42:50.200,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,200
Feed One Die,Dialog Item,,2022-07-19 12:53:06.827,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,827
Feed One Die,Dialog Item,,2022-07-16 00:21:49.827,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,827
Feed One Die,Dialog Item,,2022-07-16 05:37:49.780,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,780
Feed One Die,Dialog Item,,2022-07-15 00:50:02.277,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,1,277
Feed One Die,Dialog Item,,2022-07-15 00:50:31.623,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,1,623
Feed One Die,Dialog Item,,2022-07-22 10:06:06.873,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,3,873
Feed One Die,Dialog Item,,2022-07-22 10:14:33.967,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,3,967
Feed One Die,Dialog Item,,2022-07-22 10:15:03.157,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,3,157
Feed One Die,Dialog Item,,2022-07-23 04:21:23.420,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,3,420
Feed One Die,Dialog Item,,2022-07-14 06:41:13.653,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,3,653
Feed One Die,Dialog Item,,2022-07-19 08:53:08.383,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,383
Feed One Die,Dialog Item,,2022-07-19 12:30:55.783,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,783
Feed One Die,Dialog Item,,2022-07-19 12:43:16.360,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,360
Feed One Die,Dialog Item,,2022-07-19 12:44:28.440,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,440
Feed One Die,Dialog Item,,2022-07-19 12:46:16.457,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,457
Feed One Die,Dialog Item,,2022-07-19 13:46:27.753,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,753
Feed One Die,Dialog Item,,2022-07-19 13:47:26.267,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,267
Feed One Die,Dialog Item,,2022-07-19 13:47:27.847,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,847
Feed One Die,Dialog Item,,2022-07-19 14:56:45.690,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,690
Feed One Die,Dialog Item,,2022-07-19 14:57:18.957,,L1 MT,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,957
Feed One Die,Dialog Item,,2022-07-14 11:48:35.700,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,700
Feed One Die,Dialog Item,,2022-07-14 11:52:29.710,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,710
Feed One Die,Dialog Item,,2022-07-18 22:36:52.030,,liuyinglong,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,30
Feed One Die,Dialog Item,,2022-07-18 22:37:48.013,,liuyinglong,,Mixed_CML_U64_18up_270um,80187,,TCB709,1,13
Feed One Die,Dialog Item,,2022-07-18 23:36:59.450,,liuyongyong,,Mixed_CML_U64_18up_270um,80187,,TCB709,2,450
Feed One Die,Dialog Item,,2022-07-18 21:59:08.373,,liuyongyong,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,373
Feed One Die,Dialog Item,,2022-07-18 22:16:09.623,,liuyongyong,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,623
Feed One Die,Dialog Item,,2022-07-18 22:25:27.577,,liuyongyong,,Mixed_CML_U64_18up_270um,80187,,TCB709,3,577
Feed One Die,Dialog Item,,2022-07-16 21:12:09.293,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,293
Feed One Die,Dialog Item,,2022-07-17 01:24:16.940,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,940
Feed One Die,Dialog Item,,2022-07-17 06:39:45.233,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,233
Feed One Die,Dialog Item,,2022-07-18 22:20:41.287,,guoyijian,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,287
Feed One Die,Dialog Item,,2022-07-18 22:22:02.260,,guoyijian,,Mixed_CML_U64_18up_270um,80187,,TCB709,4,260
Feed One Die,Dialog Item,,2022-07-20 06:52:01.470,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80187,,TCB709,4,470
Feed One Die,Dialog Item,,2022-07-21 23:40:23.847,,L1 MT,,FAST_TIGER_LAKE_UP3_270UM_2X9,80059,,TCB709,4,847
Feed One Die,Dialog Item,,2022-07-13 21:18:13.623,,L1 MT,,TIGER_LAKE_H81_370UM_16UP,80187,,TCB706,1,623
Feed One Die,Dialog Item,,2022-07-19 12:27:11.700,,chenxi,,MIXED_CML_H82_370UM,80187,,TCB706,1,700
Feed One Die,Dialog Item,,2022-07-14 13:49:34.157,,L1 MT,,TIGER_LAKE_H81_370UM_16UP,80187,,TCB706,2,157
Feed One Die,Dialog Item,,2022-07-21 08:12:36.403,,L1 MT,,ADL_P282_270UM,80187,,TCB706,1,403
Feed One Die,Dialog Item,,2022-07-21 08:12:44.170,,L1 MT,,ADL_P282_270UM,80187,,TCB706,1,170
Feed One Die,Dialog Item,,2022-07-13 21:18:13.623,,L1 MT,,TIGER_LAKE_H81_370UM_16UP,80187,,TCB706,1,623
Feed One Die,Dialog Item,,2022-07-20 12:06:43.000,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,2,0
Feed One Die,Dialog Item,,2022-07-20 15:36:26.653,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,2,653
Feed One Die,Dialog Item,,2022-07-20 23:07:31.793,,liuyinglong,,ADL_P282_270UM,80592,,TCB706,2,793
Feed One Die,Dialog Item,,2022-07-21 08:14:37.303,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,303
Feed One Die,Dialog Item,,2022-07-21 13:01:43.187,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,187
Feed One Die,Dialog Item,,2022-07-21 13:01:55.263,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,263
Feed One Die,Dialog Item,,2022-07-21 13:05:11.200,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,200
Feed One Die,Dialog Item,,2022-07-21 13:06:40.827,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,827
Feed One Die,Dialog Item,,2022-07-21 13:06:59.920,,L1 MT,,ADL_P282_270UM,80187,,TCB706,2,920
Feed One Die,Dialog Item,,2022-07-22 10:15:50.640,,L1 MT,,ADL_P282_270UM,80592,,TCB706,3,640
Feed One Die,Dialog Item,,2022-07-22 10:22:59.217,,L1 MT,,ADL_P282_270UM,80592,,TCB706,3,217
Feed One Die,Dialog Item,,2022-07-22 10:29:33.013,,zhangyuan,,ADL_P282_270UM,80592,,TCB706,3,13
Feed One Die,Dialog Item,,2022-07-22 10:30:50.457,,zhangyuan,,ADL_P282_270UM,80592,,TCB706,3,457
Feed One Die,Dialog Item,,2022-07-22 12:25:06.700,,gouwei,,ADL_P282_270UM,80187,,TCB706,4,700
Feed One Die,Dialog Item,,2022-07-20 11:59:05.107,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,107
Feed One Die,Dialog Item,,2022-07-20 11:59:14.483,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,483
Feed One Die,Dialog Item,,2022-07-20 12:32:46.607,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,607
Feed One Die,Dialog Item,,2022-07-20 01:06:42.250,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,1,250
Feed One Die,Dialog Item,,2022-07-20 03:55:39.590,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,1,590
Feed One Die,Dialog Item,,2022-07-20 06:19:51.717,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,1,717
Feed One Die,Dialog Item,,2022-07-19 22:39:37.687,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,2,687
Feed One Die,Dialog Item,,2022-07-20 03:56:46.920,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,2,920
Feed One Die,Dialog Item,,2022-07-20 06:23:14.690,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,2,690
Feed One Die,Dialog Item,,2022-07-20 00:03:30.937,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,3,937
Feed One Die,Dialog Item,,2022-07-20 00:07:22.950,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,3,950
Feed One Die,Dialog Item,,2022-07-20 06:18:47.500,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,3,500
Feed One Die,Dialog Item,,2022-07-19 23:24:15.953,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,953
Feed One Die,Dialog Item,,2022-07-20 04:06:58.840,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,840
Feed One Die,Dialog Item,,2022-07-20 06:18:16.937,,L1 MT,,MIXED_CML_H82_370UM,80187,,TCB706,4,937
Feed One Die,Dialog Item,,2022-07-22 01:51:39.107,,L1 MT,,ADL_P282_270UM,80187,,TCB706,3,107
Feed One Die,Dialog Item,,2022-07-21 05:48:44.700,,L1 MT,,ADL_P282_270UM,80187,,TCB706,1,700
Feed One Die,Dialog Item,,2022-07-21 05:53:15.327,,L1 MT,,ADL_P282_270UM,80187,,TCB706,1,327
Feed One Die,Dialog Item,,2022-07-21 06:18:41.327,,L1 MT,,ADL_P282_270UM,80187,,TCB706,1,327
Feed One Die,Dialog Item,,2022-07-21 00:24:10.483,,liuyinglong,,ADL_P282_270UM,80187,,TCB706,4,483
Feed One Die,Dialog Item,,2022-07-21 00:24:37.280,,liuyinglong,,ADL_P282_270UM,80187,,TCB706,4,280
Feed One Die,Dialog Item,,2022-07-14 10:27:19.850,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,850
Feed One Die,Dialog Item,,2022-07-14 18:58:51.873,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,873
Feed One Die,Dialog Item,,2022-07-13 19:36:51.640,,L1 MT,,ADL_P282_270UM,80592,,TCB712,1,640
Feed One Die,Dialog Item,,2022-07-13 19:39:16.813,,L1 MT,,ADL_P282_270UM,80592,,TCB712,1,813
Feed One Die,Dialog Item,,2022-07-13 19:53:21.567,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,567
Feed One Die,Dialog Item,,2022-07-13 23:16:57.560,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,560
Feed One Die,Dialog Item,,2022-07-13 19:37:32.443,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,443
Feed One Die,Dialog Item,,2022-07-13 19:39:33.953,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,953
Feed One Die,Dialog Item,,2022-07-13 22:07:00.907,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,907
Feed One Die,Dialog Item,,2022-07-13 22:16:12.930,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,930
Feed One Die,Dialog Item,,2022-07-13 22:22:45.747,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,747
Feed One Die,Dialog Item,,2022-07-14 01:28:06.673,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,673
Feed One Die,Dialog Item,,2022-07-13 19:38:05.547,,L1 MT,,ADL_P282_270UM,80592,,TCB712,3,547
Feed One Die,Dialog Item,,2022-07-13 19:39:45.200,,L1 MT,,ADL_P282_270UM,80592,,TCB712,3,200
Feed One Die,Dialog Item,,2022-07-13 19:38:39.620,,L1 MT,,ADL_P282_270UM,80592,,TCB712,4,620
Feed One Die,Dialog Item,,2022-07-13 19:40:07.277,,L1 MT,,ADL_P282_270UM,80592,,TCB712,4,277
Feed One Die,Dialog Item,,2022-07-13 23:51:34.307,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,4,307
Feed One Die,Dialog Item,,2022-07-14 03:48:24.527,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,4,527
Feed One Die,Dialog Item,,2022-07-14 03:48:27.790,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,4,790
Feed One Die,Dialog Item,,2022-07-14 09:13:38.257,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,2,257
Feed One Die,Dialog Item,,2022-07-14 10:21:30.290,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,2,290
Feed One Die,Dialog Item,,2022-07-14 17:23:24.697,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,2,697
Feed One Die,Dialog Item,,2022-07-15 13:38:11.180,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,180
Feed One Die,Dialog Item,,2022-07-15 18:51:46.147,,xudahai,,ADL_P282_270UM,80187,,TCB712,2,147
Feed One Die,Dialog Item,,2022-07-15 00:46:30.013,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,13
Feed One Die,Dialog Item,,2022-07-15 03:11:57.963,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,963
Feed One Die,Dialog Item,,2022-07-15 03:13:40.043,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,43
Feed One Die,Dialog Item,,2022-07-13 19:36:51.640,,L1 MT,,ADL_P282_270UM,80592,,TCB712,1,640
Feed One Die,Dialog Item,,2022-07-13 19:39:16.813,,L1 MT,,ADL_P282_270UM,80592,,TCB712,1,813
Feed One Die,Dialog Item,,2022-07-13 19:53:21.567,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,567
Feed One Die,Dialog Item,,2022-07-13 23:16:57.560,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,560
Feed One Die,Dialog Item,,2022-07-14 13:38:54.180,,xudahai,,ADL_P282_270UM,80187,,TCB712,3,180
Feed One Die,Dialog Item,,2022-07-15 14:05:40.377,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,377
Feed One Die,Dialog Item,,2022-07-22 12:58:52.030,,zhangxiong,,ADL_P282_270UM,80019,,TCB712,2,30
Feed One Die,Dialog Item,,2022-07-19 14:54:13.060,,lihang,,ADL_P282_270UM,80187,,TCB712,3,60
Feed One Die,Dialog Item,,2022-07-19 14:54:17.767,,lihang,,ADL_P282_270UM,80187,,TCB712,3,767
Feed One Die,Dialog Item,,2022-07-19 14:59:59.880,,lihang,,ADL_P282_270UM,80187,,TCB712,3,880
Feed One Die,Dialog Item,,2022-07-19 16:04:56.370,,lihang,,ADL_P282_270UM,80187,,TCB712,3,370
Feed One Die,Dialog Item,,2022-07-19 16:05:12.777,,lihang,,ADL_P282_270UM,80187,,TCB712,3,777
Feed One Die,Dialog Item,,2022-07-19 16:07:02.707,,lihang,,ADL_P282_270UM,80059,,TCB712,3,707
Feed One Die,Dialog Item,,2022-07-19 17:36:19.263,,lihang,,ADL_P282_270UM,80187,,TCB712,3,263
Feed One Die,Dialog Item,,2022-07-13 19:37:32.443,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,443
Feed One Die,Dialog Item,,2022-07-13 19:39:33.953,,L1 MT,,ADL_P282_270UM,80592,,TCB712,2,953
Feed One Die,Dialog Item,,2022-07-13 22:07:00.907,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,907
Feed One Die,Dialog Item,,2022-07-13 22:16:12.930,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,930
Feed One Die,Dialog Item,,2022-07-13 22:22:45.747,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,747
Feed One Die,Dialog Item,,2022-07-14 01:28:06.673,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,2,673
Feed One Die,Dialog Item,,2022-07-22 23:34:17.980,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,980
Feed One Die,Dialog Item,,2022-07-15 14:37:44.513,,L1 MT,,ADL_P282_270UM,80019,,TCB712,4,513
Feed One Die,Dialog Item,,2022-07-19 20:51:53.343,,xudahai,,ADL_P282_270UM,80187,,TCB712,3,343
Feed One Die,Dialog Item,,2022-07-19 23:54:37.570,,xudahai,,ADL_P282_270UM,80187,,TCB712,3,570
Feed One Die,Dialog Item,,2022-07-16 15:39:34.553,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,553
Feed One Die,Dialog Item,,2022-07-18 10:22:35.423,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,423
Feed One Die,Dialog Item,,2022-07-13 19:38:05.547,,L1 MT,,ADL_P282_270UM,80592,,TCB712,3,547
Feed One Die,Dialog Item,,2022-07-13 19:39:45.200,,L1 MT,,ADL_P282_270UM,80592,,TCB712,3,200
Feed One Die,Dialog Item,,2022-07-21 10:54:06.070,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,70
Feed One Die,Dialog Item,,2022-07-13 19:38:39.620,,L1 MT,,ADL_P282_270UM,80592,,TCB712,4,620
Feed One Die,Dialog Item,,2022-07-13 19:40:07.277,,L1 MT,,ADL_P282_270UM,80592,,TCB712,4,277
Feed One Die,Dialog Item,,2022-07-13 23:51:34.307,,xiangzhonglei,,ADL_P282_270UM,80592,,TCB712,4,307
Feed One Die,Dialog Item,,2022-07-14 03:48:24.527,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,4,527
Feed One Die,Dialog Item,,2022-07-14 03:48:27.790,,xiangzhonglei,,ADL_P282_270UM,80187,,TCB712,4,790
Feed One Die,Dialog Item,,2022-07-14 21:54:50.017,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,17
Feed One Die,Dialog Item,,2022-07-15 00:48:39.170,,gouwei,,ADL_P282_270UM,80592,,TCB712,1,170
Feed One Die,Dialog Item,,2022-07-15 00:51:50.193,,gouwei,,ADL_P282_270UM,80592,,TCB712,1,193
Feed One Die,Dialog Item,,2022-07-16 08:07:33.430,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,430
Feed One Die,Dialog Item,,2022-07-16 08:49:54.713,,quzhongli,,ADL_P282_270UM,80187,,TCB712,2,713
Feed One Die,Dialog Item,,2022-07-16 08:11:24.653,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,653
Feed One Die,Dialog Item,,2022-07-16 11:46:55.753,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,753
Feed One Die,Dialog Item,,2022-07-17 11:19:51.817,,gaowei,,ADL_P282_270UM,80592,,TCB712,2,817
Feed One Die,Dialog Item,,2022-07-18 21:19:20.130,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,130
Feed One Die,Dialog Item,,2022-07-19 02:23:28.620,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,620
Feed One Die,Dialog Item,,2022-07-18 19:59:06.980,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,980
Feed One Die,Dialog Item,,2022-07-19 02:05:28.070,,wangting,,ADL_P282_270UM,80592,,TCB712,4,70
Feed One Die,Dialog Item,,2022-07-19 19:29:20.770,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,770
Feed One Die,Dialog Item,,2022-07-20 02:39:43.750,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,750
Feed One Die,Dialog Item,,2022-07-19 23:06:13.803,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,803
Feed One Die,Dialog Item,,2022-07-21 00:57:31.840,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,840
Feed One Die,Dialog Item,,2022-07-21 06:47:49.103,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,103
